id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
14258985,JK329890,2026-07-12T01:50:00.000,060XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,016,41,15,14,1135231,1930928,2026,2026-07-20T15:44:22.000,41.96665471,-87.778164412,"{'latitude': '41.96665471', 'longitude': '-87.778164412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,21869,15,95,19,48,12,43,41
14258987,JK329898,2026-07-12T01:50:00.000,060XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,016,41,15,14,1135216,1930927,2026,2026-07-20T15:44:22.000,41.966652233,-87.778219589,"{'latitude': '41.966652233', 'longitude': '-87.778219589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,21869,15,95,19,48,12,43,45
14258992,JK329897,2026-07-12T01:50:00.000,060XX W GIDDINGS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,016,41,15,14,1135202,1930927,2026,2026-07-20T15:44:22.000,41.966652481,-87.778271066,"{'latitude': '41.966652481', 'longitude': '-87.778271066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,21869,15,95,19,48,12,43,41
14260532,JK331734,2026-07-12T01:47:00.000,005XX N KEDZIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1221,012,27,23,07,1154944,1903522,2026,2026-07-20T15:44:22.000,41.891077128,-87.706418904,"{'latitude': '41.891077128', 'longitude': '-87.706418904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,24,177,46,30,16,65,27
14259112,JK329872,2026-07-12T01:45:00.000,001XX N MORGAN ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1224,012,27,28,04B,1169744,1901459,2026,2026-07-20T15:44:22.000,41.885106529,-87.65212608,"{'latitude': '41.885106529', 'longitude': '-87.65212608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
14261365,JK332780,2026-07-12T01:45:00.000,032XX W CERMAK RD,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,1024,010,24,30,05,1155283,1889197,2026,2026-07-20T15:44:22.000,41.851761023,-87.705558672,"{'latitude': '41.851761023', 'longitude': '-87.705558672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,32,291,1,57,21,130,24
14261851,JK333414,2026-07-12T01:45:00.000,032XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1024,010,24,30,05,1155283,1889197,2026,2026-07-20T15:44:22.000,41.851761023,-87.705558672,"{'latitude': '41.851761023', 'longitude': '-87.705558672', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,32,291,1,57,21,130,24
14258973,JK329877,2026-07-12T01:44:00.000,089XX S LOWE AVE,0460,BATTERY,SIMPLE,RESIDENCE,True,False,2223,022,21,71,08B,1173535,1845704,2026,2026-07-20T15:44:22.000,41.732025909,-87.639857068,"{'latitude': '41.732025909', 'longitude': '-87.639857068', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,608,13,59,9,243,21
14258960,JK329878,2026-07-12T01:37:00.000,010XX W 15TH ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),True,False,1232,012,25,28,26,1169931,1892930,2026,2026-07-20T15:44:22.000,41.861698243,-87.651688112,"{'latitude': '41.861698243', 'longitude': '-87.651688112', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,14920,29,760,48,43,15,95,25
14260883,JK331672,2026-07-12T01:35:00.000,014XX W LAKE ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1224,012,27,28,06,1166633,1901539,2026,2026-07-20T15:44:22.000,41.885393253,-87.663547848,"{'latitude': '41.885393253', 'longitude': '-87.663547848', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
14259194,JK330165,2026-07-12T01:30:00.000,021XX E 72ND PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0333,003,5,43,14,1191617,1857310,2026,2026-07-20T15:44:22.000,41.763454912,-87.573240517,"{'latitude': '41.763454912', 'longitude': '-87.573240517', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,453,33,24,18,89,3
14259394,JK330173,2026-07-12T01:30:00.000,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0312,003,20,69,08B,1180005,1863280,2026,2026-07-20T15:44:22.000,41.780110888,-87.615617777,"{'latitude': '41.780110888', 'longitude': '-87.615617777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,332,4,60,18,277,20
14264536,JK336575,2026-07-12T01:30:00.000,006XX N HARDING AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,True,1122,011,37,23,08B,1149948,1903773,2026,2026-07-20T15:44:22.000,41.891864598,-87.724760353,"{'latitude': '41.891864598', 'longitude': '-87.724760353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,584,45,30,16,82,37
14259045,JK329869,2026-07-12T01:24:00.000,040XX S DREXEL BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0214,002,4,36,07,1182792,1878150,2026,2026-07-20T15:44:22.000,41.8208511,-87.604938352,"{'latitude': '41.8208511', 'longitude': '-87.604938352', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,4301,2,220,10,36,24,104,9
14259089,JK329867,2026-07-12T01:23:00.000,055XX W VAN BUREN ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1522,015,29,25,04B,1139721,1897469,2026,2026-07-20T15:44:22.000,41.874758522,-87.762474063,"{'latitude': '41.874758522', 'longitude': '-87.762474063', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,68,7,32,25,97,29
14259261,JK330191,2026-07-12T01:20:00.000,033XX W 16TH ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1021,010,24,29,08B,1154149,1891840,2026,2026-07-20T15:44:22.000,41.859036393,-87.709650307,"{'latitude': '41.859036393', 'longitude': '-87.709650307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,34,14,57,21,153,24
14259424,JK329854,2026-07-12T01:15:00.000,035XX N CLARK ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1924,019,44,6,08B,1168583,1923729,2026,2026-07-20T15:44:22.000,41.946241881,-87.655743334,"{'latitude': '41.946241881', 'longitude': '-87.655743334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,211,25,22,5,28,44
14259008,JK329868,2026-07-12T01:14:00.000,085XX S WALLACE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0622,006,21,71,14,1173796,1848169,2026,2026-07-20T15:44:22.000,41.738784422,-87.63882805,"{'latitude': '41.738784422', 'longitude': '-87.63882805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,529,13,59,20,236,21
14258936,JK329835,2026-07-12T01:06:00.000,015XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,BAR OR TAVERN,True,False,1424,014,1,24,08A,1163099,1910340,2026,2026-07-20T15:44:22.000,41.909618829,-87.676277805,"{'latitude': '41.909618829', 'longitude': '-87.676277805', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24,21560,25,481,41,4,7,200,1
14258968,JK329860,2026-07-12T01:05:00.000,013XX S KOLIN AVE,041A,BATTERY,AGGRAVATED - HANDGUN,ALLEY,False,False,1011,010,24,29,04B,1147596,1893450,2026,2026-07-20T15:44:22.000,41.863582538,-87.73366317,"{'latitude': '41.863582538', 'longitude': '-87.73366317', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,761,14,57,21,155,24
14259057,JK329950,2026-07-12T01:04:00.000,034XX W MONTROSE AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,True,1723,017,33,16,26,1152499,1929025,2026,2026-07-20T15:44:22.000,41.961108163,-87.714722537,"{'latitude': '41.961108163', 'longitude': '-87.714722537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21538,16,56,12,39,1,9,33
14259086,JK329886,2026-07-12T01:02:00.000,082XX S ELLIS AVE,0460,BATTERY,SIMPLE,STREET,False,False,0631,006,8,44,08B,1184328,1850638,2026,2026-07-20T15:44:22.000,41.74531991,-87.600164211,"{'latitude': '41.74531991', 'longitude': '-87.600164211', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,40,141,35,61,20,235,10
14259153,JK330093,2026-07-12T01:00:00.000,009XX W RANDOLPH ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1224,012,27,28,06,1170285,1901151,2026,2026-07-20T15:44:22.000,41.884249554,-87.650148454,"{'latitude': '41.884249554', 'longitude': '-87.650148454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,92,27
14262539,JK334136,2026-07-12T01:00:00.000,050XX N BROADWAY,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2033,020,47,3,08A,1167398,1933847,2026,2026-07-20T15:44:22.000,41.974031676,-87.659806667,"{'latitude': '41.974031676', 'longitude': '-87.659806667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,22616,31,633,18,15,2,36,47
14269076,JK341852,2026-07-12T01:00:00.000,071XX S BENNETT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0333,003,5,43,08B,1189945,1857912,2026,2026-07-23T16:07:48.000,41.76514723,-87.579349291,"{'latitude': '41.76514723', 'longitude': '-87.579349291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,452,37,24,18,217,5
14270294,JK343502,2026-07-12T00:58:00.000,010XX W LAKE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,False,False,1224,012,27,28,11,1169611,1901629,2026,2026-07-25T16:46:21.000,41.885575917,-87.652609523,"{'latitude': '41.885575917', 'longitude': '-87.652609523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14917,29,63,46,44,15,76,27
14258943,JK329864,2026-07-12T00:53:00.000,011XX S MOZART ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,011,28,29,08B,1157530,1894980,2026,2026-07-20T15:44:22.000,41.867584815,-87.6971543,"{'latitude': '41.867584815', 'longitude': '-87.6971543', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21184,30,35,23,28,16,146,28
14258958,JK329884,2026-07-12T00:51:00.000,041XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0213,002,3,38,14,1178285,1877612,2026,2026-07-20T15:44:22.000,41.819478439,-87.621488379,"{'latitude': '41.819478439', 'longitude': '-87.621488379', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,4301,4,163,9,36,24,102,8
14259667,JK330626,2026-07-12T00:45:00.000,009XX W 119TH ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,0524,005,21,53,08B,1172373,1825925,2026,2026-07-20T15:44:22.000,41.677774958,-87.644693367,"{'latitude': '41.677774958', 'longitude': '-87.644693367', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,22212,50,642,22,13,10,220,21
14259764,JK330421,2026-07-12T00:45:00.000,033XX N HALSTED ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1924,019,44,6,06,1170327,1922601,2026,2026-07-20T15:44:22.000,41.943108594,-87.649366085,"{'latitude': '41.943108594', 'longitude': '-87.649366085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,731,25,22,5,28,44
14259966,JK331104,2026-07-12T00:45:00.000,056XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,0813,008,13,56,14,1146073,1866900,2026,2026-07-20T15:44:22.000,41.790754583,-87.739927261,"{'latitude': '41.790754583', 'longitude': '-87.739927261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,15,58,13,271,13
14259002,JK329841,2026-07-12T00:44:00.000,011XX N DEARBORN ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1824,018,2,8,08B,1175730,1907920,2026,2026-07-20T15:44:22.000,41.902703354,-87.629950194,"{'latitude': '41.902703354', 'longitude': '-87.629950194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,14926,37,310,11,54,14,197,2
14259052,JK329839,2026-07-12T00:39:00.000,013XX N PARKSIDE AVE,0810,THEFT,OVER $500,STREET,True,False,2531,025,29,25,06,1138428,1908358,2026,2026-07-20T15:44:22.000,41.90466282,-87.766957593,"{'latitude': '41.90466282', 'longitude': '-87.766957593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,4299,26,565,7,5,6,154,29
14259070,JK329833,2026-07-12T00:38:00.000,044XX S LECLAIRE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,PARK PROPERTY,False,False,0814,008,22,56,04B,1143102,1874743,2026,2026-07-20T15:44:22.000,41.812332796,-87.750626429,"{'latitude': '41.812332796', 'longitude': '-87.750626429', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,604,28,7,13,112,22
14260562,JK331827,2026-07-12T00:35:00.000,011XX W WINONA ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,2033,020,48,3,08B,1167719,1934285,2026,2026-07-20T15:44:22.000,41.97522663,-87.658613583,"{'latitude': '41.97522663', 'longitude': '-87.658613583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,634,16,15,2,36,48
14258996,JK329863,2026-07-12T00:30:00.000,013XX W 68TH ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,0724,007,17,67,04A,1168736,1859676,2026,2026-07-20T15:44:22.000,41.770471738,-87.657035452,"{'latitude': '41.770471738', 'longitude': '-87.657035452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203,17
14268436,JK340603,2026-07-12T00:30:00.000,060XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0311,003,20,40,14,1178630,1865109,2026,2026-07-22T15:42:16.000,41.785161229,-87.620603115,"{'latitude': '41.785161229', 'longitude': '-87.620603115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
14259040,JK329828,2026-07-12T00:29:00.000,011XX W WINONA ST,0460,BATTERY,SIMPLE,STREET,False,False,2033,020,48,3,08B,1167719,1934285,2026,2026-07-20T15:44:22.000,41.97522663,-87.658613583,"{'latitude': '41.97522663', 'longitude': '-87.658613583', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,22616,31,634,16,15,2,36,48
14258932,JK329817,2026-07-12T00:28:00.000,019XX S PULASKI RD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1012,010,24,29,03,1150020,1890290,2026,2026-07-20T15:44:22.000,41.854864309,-87.724846958,"{'latitude': '41.854864309', 'longitude': '-87.724846958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,753,14,57,21,156,24
14259021,JK329853,2026-07-12T00:22:00.000,118XX S UNION AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0524,005,21,53,05,1173777,1826412,2026,2026-07-20T15:44:22.000,41.679080457,-87.639539915,"{'latitude': '41.679080457', 'longitude': '-87.639539915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,50,255,22,19,10,220,21
14259023,JK329825,2026-07-12T00:16:00.000,012XX W 68TH ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,True,False,0724,007,17,67,04A,1169292,1859692,2026,2026-07-20T15:44:22.000,41.770503628,-87.654996915,"{'latitude': '41.770503628', 'longitude': '-87.654996915', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,21,31,23,17,203,17
14258886,JK329816,2026-07-12T00:15:00.000,056XX S KILPATRICK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,0813,008,13,56,14,1146073,1866900,2026,2026-07-20T15:44:22.000,41.790754583,-87.739927261,"{'latitude': '41.790754583', 'longitude': '-87.739927261', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",35,22268,53,86,15,58,13,271,13
14259750,JK330453,2026-07-12T00:15:00.000,033XX N HALSTED ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1924,019,44,6,06,1170327,1922601,2026,2026-07-20T15:44:22.000,41.943108594,-87.649366085,"{'latitude': '41.943108594', 'longitude': '-87.649366085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,4449,57,731,25,22,5,28,44
14260164,JK331181,2026-07-12T00:15:00.000,009XX S MONITOR AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1513,015,29,25,06,1137519,1895679,2026,2026-07-20T15:44:22.000,41.86988642,-87.770602086,"{'latitude': '41.86988642', 'longitude': '-87.770602086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22216,26,61,7,32,25,99,29
14258915,JK329829,2026-07-12T00:10:00.000,044XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1113,011,28,26,08B,1146817,1899646,2026,2026-07-20T15:44:22.000,41.880600004,-87.736364671,"{'latitude': '41.880600004', 'longitude': '-87.736364671', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,716,23,30,16,90,28
14258995,JK329858,2026-07-12T00:10:00.000,002XX W DIVISION ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1821,018,2,8,07,1174199,1908321,2026,2026-07-20T15:44:22.000,41.903838027,-87.635561788,"{'latitude': '41.903838027', 'longitude': '-87.635561788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,290,46,54,14,51,27
14261343,JK332735,2026-07-12T00:10:00.000,013XX N HUDSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1821,018,27,8,26,1173068,1909520,2026,2026-07-20T15:44:22.000,41.907153315,-87.639680572,"{'latitude': '41.907153315', 'longitude': '-87.639680572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,14926,37,309,46,54,14,198,27
14258894,JK329796,2026-07-12T00:07:00.000,038XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,1122,011,37,23,15,1150523,1903728,2026,2026-07-20T15:44:22.000,41.891729903,-87.722649794,"{'latitude': '41.891729903', 'longitude': '-87.722649794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21572,24,584,45,30,16,82,37
14258923,JK329793,2026-07-12T00:05:00.000,001XX N DAMEN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1223,012,27,28,03,1163048,1901170,2026,2026-07-20T15:44:22.000,41.884456714,-87.67672297,"{'latitude': '41.884456714', 'longitude': '-87.67672297', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,21184,29,579,46,28,15,75,27
14258969,JK329821,2026-07-12T00:05:00.000,072XX S UNIVERSITY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,0324,003,5,69,08B,1185137,1857150,2026,2026-07-20T15:44:22.000,41.76317053,-87.596995714,"{'latitude': '41.76317053', 'longitude': '-87.596995714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,21546,67,121,33,61,18,217,3
14258952,JK329865,2026-07-12T00:02:00.000,017XX N CENTRAL AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2531,025,29,25,08B,1138776,1911133,2026,2026-07-20T15:44:22.000,41.912271433,-87.765611802,"{'latitude': '41.912271433', 'longitude': '-87.765611802', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37
14259204,JK330121,2026-07-12T00:01:00.000,053XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0231,002,3,40,07,1179390,1869665,2026,2026-07-20T15:44:22.000,41.797645999,-87.617677592,"{'latitude': '41.797645999', 'longitude': '-87.617677592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,21192,7,401,9,10,24,125,8
14261297,JK332622,2026-07-12T00:01:00.000,027XX N PINE GROVE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1935,019,43,7,06,1172652,1918576,2026,2026-07-20T15:44:22.000,41.932012618,-87.640940116,"{'latitude': '41.932012618', 'longitude': '-87.640940116', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,101,34,16,5,178,43
14271511,JK343945,2026-07-12T00:00:00.000,004XX S HOMAN AVE,1585,SEX OFFENSE,OTHER,APARTMENT,False,True,1134,011,28,27,17,1153788,1897703,2026,2026-07-25T16:47:30.000,41.875132297,-87.710819365,"{'latitude': '41.875132297', 'longitude': '-87.710819365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,28,783,23,30,16,141,28
14258929,JK329794,2026-07-12T00:00:00.000,030XX S KEDVALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1031,010,22,30,08B,1149198,1884094,2026,2026-07-19T15:52:54.000,41.837877634,-87.728024377,"{'latitude': '41.837877634', 'longitude': '-87.728024377', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14,21569,32,248,28,57,21,167,22
14258934,JK329806,2026-07-12T00:00:00.000,035XX W ROOSEVELT RD,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,1021,010,24,29,03,1152887,1894479,2026,2026-07-19T15:52:54.000,41.866303171,-87.71421287,"{'latitude': '41.866303171', 'longitude': '-87.71421287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,30,772,14,57,21,153,24
14259083,JK329831,2026-07-12T00:00:00.000,078XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0624,006,8,69,08B,1184912,1853262,2026,2026-07-19T15:52:54.000,41.75250676,-87.597942186,"{'latitude': '41.75250676', 'longitude': '-87.597942186', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21546,67,497,35,61,20,227,10
14259109,JK329992,2026-07-12T00:00:00.000,069XX S CLYDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0331,003,5,43,14,1191409,1859383,2026,2026-07-19T15:52:54.000,41.769148429,-87.573935785,"{'latitude': '41.769148429', 'longitude': '-87.573935785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,152,33,24,18,262,3
14259178,JK330113,2026-07-12T00:00:00.000,022XX E 70TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0331,003,5,43,14,1192215,1858649,2026,2026-07-19T15:52:54.000,41.767114711,-87.571005271,"{'latitude': '41.767114711', 'longitude': '-87.571005271', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,142,33,24,18,262,3
14259369,JK330032,2026-07-12T00:00:00.000,083XX S BALTIMORE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,False,True,0423,004,7,46,04B,1196529,1850421,2026,2026-07-19T15:52:54.000,41.744430477,-87.555465709,"{'latitude': '41.744430477', 'longitude': '-87.555465709', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,21202,42,244,37,25,19,238,5
14259535,JK330638,2026-07-12T00:00:00.000,001XX W KINZIE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,1831,018,42,8,14,1174890,1902984,2026,2026-07-19T15:52:54.000,41.889177567,-87.633183586,"{'latitude': '41.889177567', 'longitude': '-87.633183586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,73,42
14259684,JK330787,2026-07-12T00:00:00.000,060XX S INDIANA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0311,003,20,40,06,1178632,1865048,2026,2026-07-19T15:52:54.000,41.784993793,-87.620597636,"{'latitude': '41.784993793', 'longitude': '-87.620597636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,404,4,60,18,251,20
14259698,JK330540,2026-07-12T00:00:00.000,044XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,0815,008,14,57,08B,1149756,1874946,2026,2026-07-19T15:52:54.000,41.812763454,-87.72621401,"{'latitude': '41.812763454', 'longitude': '-87.72621401', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,54,591,8,56,13,105,14
14259785,JK330403,2026-07-12T00:00:00.000,0000X W HUBBARD ST,0870,THEFT,POCKET-PICKING,OTHER (SPECIFY),False,False,1831,018,42,8,06,1176050,1903312,2026,2026-07-19T15:52:54.000,41.890051565,-87.62891376,"{'latitude': '41.890051565', 'longitude': '-87.62891376', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,669,36,55,14,73,42
14260203,JK331276,2026-07-12T00:00:00.000,059XX N WINTHROP AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2433,024,48,77,08A,1167781,1939801,2026,2026-07-22T15:42:16.000,41.990361336,-87.65822571,"{'latitude': '41.990361336', 'longitude': '-87.65822571', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",40,4451,76,213,16,14,11,50,48
